OutputArea,over16pop
S00158428,138
S00158429,140
S00158430,62
S00158431,75
S00158432,101
S00158433,67
S00158434,126
S00158435,110
S00158436,79
S00158437,78
S00158438,152
S00158439,91
S00158440,106
S00158441,118
S00158442,120
S00158443,87
S00158444,83
S00158445,99
S00158446,79
S00158447,58
S00158448,65
S00158449,90
S00158450,99
S00158451,113
S00158452,116
S00158453,98
S00158454,138
S00158455,93
S00158456,116
S00158457,71
S00158458,76
S00158459,102
S00158460,85
S00158461,123
S00158462,79
S00158463,79
S00158464,105
S00158465,75
S00158466,82
S00158467,96
S00158468,119
S00158469,109
S00158470,124
S00158471,108
S00158472,94
S00158473,65
S00158474,71
S00158475,98
S00158476,59
S00158477,109
S00158478,59
S00158479,122
S00158480,123
S00158481,74
S00158482,107
S00158483,75
S00158484,119
S00158485,87
S00158486,141
S00158487,66
S00158488,111
S00158489,115
S00158490,71
S00158491,98
S00158492,150
S00158493,119
S00158494,120
S00158495,63
S00158496,81
S00158497,62
S00158498,130
S00158499,119
S00158500,70
S00158501,90
S00158502,92
S00158503,88
S00158504,65
S00158505,101
S00158506,60
S00158507,64
S00158508,92
S00158509,70
S00158510,140
S00158511,108
S00158512,87
S00158513,59
S00158514,57
S00158515,241
S00158516,75
S00158517,89
S00158518,112
S00158519,64
S00158520,97
S00158521,120
S00158522,103
S00158523,66
S00158524,96
S00158525,85
S00158526,128
S00158527,109
S00158528,78
S00158529,75
S00158530,90
S00158531,154
S00158532,70
S00158533,81
S00158534,95
S00158535,90
S00158536,79
S00158537,81
S00158538,84
S00158539,169
S00158540,97
S00158541,87
S00158542,100
S00158543,67
S00158544,92
S00158545,116
S00158546,61
S00158547,76
S00158548,77
S00158549,90
S00158550,61
S00158551,60
S00158552,48
S00158553,111
S00158554,75
S00158555,78
S00158556,163
S00158557,86
S00158558,79
S00158559,90
S00158560,82
S00158561,88
S00158562,80
S00158563,99
S00158564,74
S00158565,422
S00158566,87
S00158567,104
S00158568,78
S00158569,911
S00158570,105
S00158571,293
S00158572,96
S00158573,82
S00158574,78
S00158575,204
S00158576,111
S00158577,61
S00158578,70
S00158579,103
S00158580,113
S00158581,94
S00158582,64
S00158583,115
S00158584,107
S00158585,90
S00158586,57
S00158587,90
S00158588,84
S00158589,124
S00158590,104
S00158591,68
S00158592,87
S00158593,74
S00158594,156
S00158595,88
S00158596,86
S00158597,114
S00158598,60
S00158599,103
S00158600,125
S00158601,135
S00158602,129
S00158603,113
S00158604,95
S00158605,70
S00158606,76
S00158607,537
S00158608,95
S00158609,87
S00158610,84
S00158611,96
S00158612,264
S00158613,79
S00158614,65
S00158615,105
S00158616,75
S00158617,88
S00158618,75
S00158619,95
S00158620,83
S00158621,74
S00158622,85
S00158623,125
S00158624,54
S00158625,121
S00158626,89
S00158627,144
S00158628,115
S00158629,83
S00158630,82
S00158631,49
S00158632,110
S00158633,78
S00158634,1302
S00158635,72
S00158636,188
S00158637,87
S00158638,108
S00158639,123
S00158640,66
S00158641,67
S00158642,113
S00158643,56
S00158644,106
S00158645,95
S00158646,75
S00158647,79
S00158648,115
S00158649,121
S00158650,103
S00158651,131
S00158652,76
S00158653,119
S00158654,81
S00158655,124
S00158656,1026
S00158657,59
S00158658,75
S00158659,107
S00158660,184
S00158661,109
S00158662,96
S00158663,110
S00158664,92
S00158665,84
S00158666,120
S00158667,142
S00158668,86
S00158669,106
S00158670,95
S00158671,96
S00158672,116
S00158673,69
S00158674,892
S00158675,111
S00158676,71
S00158677,75
S00158678,96
S00158679,65
S00158680,107
S00158681,273
S00158682,85
S00158683,64
S00158684,76
S00158685,892
S00158686,65
S00158687,74
S00158688,90
S00158689,118
S00158690,128
S00158691,125
S00158692,2704
S00158693,96
S00158694,73
S00158695,94
S00158696,90
S00158697,92
S00158698,103
S00158699,135
S00158700,81
S00158701,111
S00158702,106
S00158703,48
S00158704,98
S00158705,123
S00158706,59
S00158707,118
S00158708,134
S00158709,121
S00158710,65
S00158711,70
S00158712,60
S00158713,121
S00158714,66
S00158715,98
S00158716,118
S00158717,120
S00158718,124
S00158719,136
S00158720,111
S00158721,82
S00158722,72
S00158723,58
S00158724,81
S00158725,74
S00158726,108
S00158727,94
S00158728,81
S00158729,65
S00158730,90
S00158731,66
S00158732,92
S00158733,63
S00158734,79
S00158735,90
S00158736,86
S00158737,142
S00158738,50
S00158739,78
S00158740,123
S00158741,128
S00158742,76
S00158743,86
S00158744,84
S00158745,97
S00158746,59
S00158747,110
S00158748,86
S00158749,81
S00158750,116
S00158751,101
S00158752,43
S00158753,73
S00158754,102
S00158755,106
S00158756,108
S00158757,52
S00158758,75
S00158759,115
S00158760,75
S00158761,106
S00158762,185
S00158763,61
S00158764,91
S00158765,93
S00158766,110
S00158767,97
S00158768,103
S00158769,146
S00158770,78
S00158771,63
S00158772,77
S00158773,76
S00158774,71
S00158775,130
S00158776,69
S00158777,100
S00158778,86
S00158779,68
S00158780,79
S00158781,86
S00158782,157
S00158783,118
S00158784,124
S00158785,511
S00158786,85
S00158787,79
S00158788,462
S00158789,58
S00158790,72
S00158791,111
S00158792,176
S00158793,114
S00158794,64
S00158795,71
S00158796,82
S00158797,82
S00158798,67
S00158799,84
S00158800,66
S00158801,96
S00158802,116
S00158803,102
S00158804,185
S00158805,77
S00158806,100
S00158807,75
S00158808,121
S00158809,137
S00158810,101
S00158811,113
S00158812,77
S00158813,129
S00158814,134
S00158815,97
S00158816,57
S00158817,114
S00158818,80
S00158819,72
S00158820,112
S00158821,99
S00158822,114
S00158823,544
S00158824,127
S00158825,78
S00158826,219
S00158827,83
S00158828,124
S00158829,86
S00158830,66
S00158831,78
S00158832,95
S00158833,104
S00158834,75
S00158835,82
S00158836,101
S00158837,81
S00158838,105
S00158839,158
S00158840,140
S00158841,62
S00158842,106
S00158843,105
S00158844,224
S00158845,86
S00158846,71
S00158847,111
S00158848,79
S00158849,69
S00158850,69
S00158851,69
S00158852,100
S00158853,106
S00158854,96
S00158855,63
S00158856,85
S00158857,125
S00158858,220
S00158859,70
S00158860,58
S00158861,88
S00158862,75
S00158863,147
S00158864,347
S00158865,93
S00158866,137
S00158867,100
S00158868,79
S00158869,100
S00158870,111
S00158871,101
S00158872,106
S00158873,104
S00158874,82
S00158875,89
S00158876,80
S00158877,110
S00158878,118
S00158879,95
S00158880,114
S00158881,83
S00158882,139
S00158883,73
S00158884,102
S00158885,136
S00158886,60
S00158887,115
S00158888,89
S00158889,59
S00158890,83
S00158891,78
S00158892,210
S00158893,108
S00158894,79
S00158895,87
S00158896,112
S00158897,77
S00158898,85
S00158899,161
S00158900,70
S00158901,52
S00158902,88
S00158903,113
S00158904,120
S00158905,125
S00158906,203
S00158907,80
S00158908,55
S00158909,93
S00158910,68
S00158911,112
S00158912,41
S00158913,105
S00158914,130
S00158915,75
S00158916,87
S00158917,70
S00158918,68
S00158919,100
S00158920,88
S00158921,122
S00158922,146
S00158923,133
S00158924,82
S00158925,50
S00158926,94
S00158927,66
S00158928,84
S00158929,79
S00158930,111
S00158931,73
S00158932,688
S00158933,106
S00158934,65
S00158935,99
S00158936,84
S00158937,94
S00158938,99
S00158939,78
S00158940,106
S00158941,76
S00158942,132
S00158943,80
S00158944,111
S00158945,335
S00158946,64
S00158947,84
S00158948,108
S00158949,80
S00158950,71
S00158951,82
S00158952,129
S00158953,74
S00158954,59
S00158955,298
S00158956,180
S00158957,101
S00158958,87
S00158959,110
S00158960,83
S00158961,68
S00158962,71
S00158963,102
S00158964,91
S00158965,89
S00158966,87
S00158967,75
S00158968,87
S00158969,101
S00158970,110
S00158971,96
S00158972,106
S00158973,137
S00158974,125
S00158975,121
S00158976,67
S00158977,71
S00158978,115
S00158979,135
S00158980,91
S00158981,56
S00158982,63
S00158983,77
S00158984,75
S00158985,170
S00158986,135
S00158987,92
S00158988,76
S00158989,1307
S00158990,58
S00158991,61
S00158992,123
S00158993,952
S00158994,94
S00158995,68
S00158996,57
S00158997,69
S00158998,179
S00158999,60
S00159000,69
S00159001,88
S00159002,72
S00159003,92
S00159004,104
S00159005,97
S00159006,121
S00159007,70
S00159008,72
S00159009,82
S00159010,81
S00159011,94
S00159012,86
S00159013,62
S00159014,81
S00159015,81
S00159016,93
S00159017,93
S00159018,518
S00159019,84
S00159020,80
S00159021,55
S00159022,117
S00159023,85
S00159024,81
S00159025,67
S00159026,111
S00159027,62
S00159028,72
S00159029,75
S00159030,111
S00159031,64
S00159032,45
S00159033,74
S00159034,58
S00159035,106
S00159036,110
S00159037,56
S00159038,123
S00159039,83
S00159040,120
S00159041,64
S00159042,98
S00159043,78
S00159044,72
S00159045,81
S00159046,83
S00159047,78
S00159048,67
S00159049,61
S00159050,132
S00159051,100
S00159052,126
S00159053,136
S00159054,108
S00159055,96
S00159056,51
S00159057,75
S00159058,87
S00159059,140
S00159060,81
S00159061,97
S00159062,65
S00159063,85
S00159064,70
S00159065,54
S00159066,79
S00159067,71
S00159068,101
S00159069,137
S00159070,65
S00159071,53
S00159072,62
S00159073,88
S00159074,58
S00159075,65
S00159076,88
S00159077,117
S00159078,126
S00159079,127
S00159080,111
S00159081,109
S00159082,66
S00159083,83
S00159084,76
S00159085,140
S00159086,99
S00159087,108
S00159088,135
S00159089,96
S00159090,67
S00159091,103
S00159092,71
S00159093,115
S00159094,87
S00159095,133
S00159096,75
S00159097,103
S00159098,91
S00159099,185
S00159100,169
S00159101,84
S00159102,93
S00159103,146
S00159104,146
S00159105,92
S00159106,86
S00159107,84
S00159108,72
S00159109,38
S00159110,62
S00159111,122
S00159112,135
S00159113,158
S00159114,105
S00159115,78
S00159116,62
S00159117,61
S00159118,79
S00159119,84
S00159120,58
S00159121,80
S00159122,88
S00159123,68
S00159124,110
S00159125,100
S00159126,141
S00159127,114
S00159128,84
S00159129,73
S00159130,74
S00159131,117
S00159132,67
S00159133,95
S00159134,89
S00159135,98
S00159136,96
S00159137,138
S00159138,122
S00159139,135
S00159140,61
S00159141,100
S00159142,78
S00159143,83
S00159144,636
S00159145,68
S00159146,68
S00159147,108
S00159148,97
S00159149,89
S00159150,70
S00159151,98
S00159152,77
S00159153,85
S00159154,67
S00159155,93
S00159156,107
S00159157,67
S00159158,91
S00159159,76
S00159160,60
S00159161,141
S00159162,89
S00159163,72
S00159164,70
S00159165,57
S00159166,105
S00159167,54
S00159168,108
S00159169,100
S00159170,110
S00159171,130
S00159172,72
S00159173,160
S00159174,77
S00159175,75
S00159176,134
S00159177,77
S00159178,103
S00159179,126
S00159180,71
S00159181,127
S00159182,88
S00159183,90
S00159184,89
S00159185,116
S00159186,72
S00159187,104
S00159188,79
S00159189,123
S00159190,116
S00159191,79
S00159192,94
S00159193,109
S00159194,78
S00159195,139
S00159196,160
S00159197,74
S00159198,114
S00159199,60
S00159200,134
S00159201,98
S00159202,100
S00159203,87
S00159204,101
S00159205,130
S00159206,92
S00159207,62
S00159208,90
S00159209,63
S00159210,111
S00159211,78
S00159212,95
S00159213,87
S00159214,97
S00159215,90
S00159216,62
S00159217,63
S00159218,86
S00159219,94
S00159220,125
S00159221,76
S00159222,70
S00159223,70
S00159224,125
S00159225,59
S00159226,90
S00159227,72
S00159228,59
S00159229,82
S00159230,96
S00159231,67
S00159232,104
S00159233,140
S00159234,64
S00159235,102
S00159236,96
S00159237,94
S00159238,79
S00159239,120
S00159240,77
S00159241,66
S00159242,77
S00159243,112
S00159244,87
S00159245,73
S00159246,50
S00159247,89
S00159248,100
S00159249,102
S00159250,114
S00159251,94
S00159252,81
S00159253,79
S00159254,64
S00159255,90
S00159256,94
S00159257,129
S00159258,84
S00159259,91
S00159260,121
S00159261,79
S00159262,65
S00159263,70
S00159264,91
S00159265,128
S00159266,79
S00159267,121
S00159268,117
S00159269,80
S00159270,95
S00159271,82
S00159272,103
S00159273,76
S00159274,56
S00159275,113
S00159276,91
S00159277,92
S00159278,92
S00159279,65
S00159280,76
S00159281,90
S00159282,98
S00159283,77
S00159284,82
S00159285,110
S00159286,85
S00159287,57
S00159288,81
S00159289,98
S00159290,83
S00159291,94
S00159292,130
S00159293,122
S00159294,91
S00159295,100
S00159296,104
S00159297,63
S00159298,119
S00159299,104
S00159300,114
S00159301,97
S00159302,73
S00159303,66
S00159304,110
S00159305,100
S00159306,119
S00159307,73
S00159308,68
S00159309,106
S00159310,97
S00159311,142
S00159312,71
S00159313,77
S00159314,63
S00159315,180
S00159316,80
S00159317,92
S00159318,83
S00159319,76
S00159320,79
S00159321,79
S00159322,76
S00159323,104
S00159324,63
S00159325,71
S00159326,151
S00159327,63
S00159328,102
S00159329,99
S00159330,122
S00159331,67
S00159332,93
S00159333,79
S00159334,63
S00159335,78
S00159336,102
S00159337,76
S00159338,78
S00159339,152
S00159340,102
S00159341,97
S00159342,128
S00159343,81
S00159344,1429
S00159345,62
S00159346,64
S00159347,253
S00159348,97
S00159349,52
S00159350,74
S00159351,83
S00159352,73
S00159353,131
S00159354,105
S00159355,73
S00159356,124
S00159357,62
S00159358,61
S00159359,103
S00159360,118
S00159361,123
S00159362,96
S00159363,77
S00159364,102
S00159365,81
S00159366,139
S00159367,82
S00159368,78
S00159369,88
S00159370,85
S00159371,86
S00159372,100
S00159373,66
S00159374,73
S00159375,106
S00159376,93
S00159377,102
S00159378,75
S00159379,131
S00159380,94
S00159381,131
S00159382,57
S00159383,77
S00159384,66
S00159385,97
S00159386,67
S00159387,137
S00159388,56
S00159389,107
S00159390,76
S00159391,86
S00159392,104
S00159393,70
S00159394,64
S00159395,64
S00159396,83
S00159397,91
S00159398,62
S00159399,84
S00159400,73
S00159401,109
S00159402,69
S00159403,122
S00159404,67
S00159405,72
S00159406,107
S00159407,127
S00159408,105
S00159409,107
S00159410,110
S00159411,97
S00159412,137
S00159413,59
S00159414,83
S00159415,125
S00159416,80
S00159417,94
S00159418,88
S00159419,84
S00159420,58
S00159421,78
S00159422,54
S00159423,70
S00159424,58
S00159425,69
S00159426,89
S00159427,119
S00159428,63
S00159429,112
S00159430,150
S00159431,101
S00159432,70
S00159433,115
S00159434,841
S00159435,100
S00159436,76
S00159437,80
S00159438,68
S00159439,91
S00159440,70
S00159441,96
S00159442,108
S00159443,89
S00159444,83
S00159445,49
S00159446,59
S00159447,147
S00159448,68
S00159449,503
S00159450,91
S00159451,75
S00159452,68
S00159453,134
S00159454,110
S00159455,71
S00159456,63
S00159457,180
S00159458,95
S00159459,96
S00159460,78
S00159461,74
S00159462,69
S00159463,168
S00159464,105
S00159465,106
S00159466,72
S00159467,86
S00159468,152
S00159469,65
S00159470,93
S00159471,83
S00159472,81
S00159473,70
S00159474,109
S00159475,62
S00159476,78
S00159477,122
S00159478,76
S00159479,115
S00159480,64
S00159481,122
S00159482,95
S00159483,136
S00159484,138
S00159485,75
S00159486,61
S00159487,102
S00159488,82
S00159489,79
S00159490,60
S00159491,58
S00159492,99
S00159493,125
S00159494,63
S00159495,53
S00159496,64
S00159497,78
S00159498,63
S00159499,146
S00159500,87
S00159501,111
S00159502,91
S00159503,174
S00159504,97
S00159505,153
S00159506,67
S00159507,86
S00159508,59
S00159509,55
S00159510,77
S00159511,116
S00159512,86
S00159513,107
S00159514,60
S00159515,99
S00159516,71
S00159517,67
S00159518,80
S00159519,100
S00159520,81
S00159521,84
S00159522,102
S00159523,117
S00159524,118
S00159525,89
S00159526,81
S00159527,133
S00159528,110
S00159529,73
S00159530,80
S00159531,77
S00159532,62
S00159533,59
S00159534,98
S00159535,74
S00159536,111
S00159537,71
S00159538,110
S00159539,111
S00159540,85
S00159541,76
S00159542,98
S00159543,93
S00159544,86
S00159545,56
S00159546,63
S00159547,157
S00159548,77
S00159549,70
S00159550,95
S00159551,73
S00159552,73
S00159553,142
S00159554,99
S00159555,79
S00159556,94
S00159557,100
S00159558,66
S00159559,117
